LNUM	ENTREE	ORIGINE	RENVOI	DESTINATION	NOTE
L10444	terroir	terroir	finage*	finage	
L10445	tertiaire	tertiaire	primaire*	primaire	
L10446	tertiaire	tertiaire	secondaire*	secteur	
L10447	tertre	tertre	kourgan*	kourgan	
L10448	tertre	tertre	tell*	tell	
L10449	tertre	tertre	terpen*	terpen	
L10450	tertre	tertre	tumulus*	tumulus	
L10451	test	test	loi de probabilités*	probabilité	
L10452	tête	tête	pieds*	pied	
L10453	tête	tête	sommet*	sommet	
L10454	tête	tête	cap*	cap	
L10455	tête	tête	terminus*	terminal	
L10456	test [sic]	test (2)	NA	test (2)	
L10457	tête de pont	tête de pont	base*	base	
L10458	tête de pont	tête de pont	prise*	prise	
L10459	teuton	teuton	allemand*	allemand	
L10460	teuton	teuton	tudesque*	tudesque	
L10461	texture	texture	granulométrie*	NA	
L10462	texture	texture	trames*	trame	
L10463	TGV	TGV	«rapides»*	rapide	
L10464	TGV	TGV	VIP*	VIP	
L10465	thébaïde	thébaïde	NA	thébaïde	
L10466	thématique	thématique	carte topographique*	topographique	
L10467	thématique	thématique	thèse*	thèse	
L10468	théorie	théorie	dogme*	NA	
L10469	théorie	théorie	pratique*	pratique	
L10470	théorie	théorie	«quantitative*»	quantitatif	
L10471	théorie	théorie	file*	file	
L10472	théorie	théorie	queue*	queue	
L10473	thermalisme	thermalisme	stations*	station	
L10474	thèse	thèse	carrière*	carrière	
L10475	Thünen (modèle de von)	Thünen (modèle de von)	auréolaires*	auréolaire	
L10476	Thünen (modèle de von)	Thünen (modèle de von)	cantonnement*	cantonnement	
L10477	Tiers-Monde	Tiers-Monde	développement*	développement	
L10478	Tiers-Monde	Tiers-Monde	CNUCED*	CNUCED	
L10479	tighremt	tighremt	NA	tighremt	
L10480	tir	tir	tell*	tell	
L10481	tir	tir	régur*	régur	
L10482	tiroir	tiroir	NA	tiroir	
L10483	tissu	tissu	mite*	mitage	
L10484	tissu	tissu	texture*	texture	
L10485	tjäle	tjäle	permagel*	permagel	
L10486	T-O	T-O	réel*	réel	
L10487	toit	toit	NA	toit	
L10488	tombée	tombée	ressort*	ressort	
L10489	tombée	tombée	portée*	portée	
L10490	tombée	tombée	rayon*	rayon	
L10491	tombolo	tombolo	tumulus*	tumulus	
L10492	tonneau	tonneau	jauge*	jauge	0def
L10493	tope	tope	cliché*	cliché	
L10494	tope	tope	idée* reçue	idée reçue	
L10495	tope	tope	stéréotype*	stéréotype	
L10496	tope	tope	formule*	formule	
L10497	tope	tope	haut* lieu	haut lieu	
L10498	tope	tope	ethnotype*	ethnotype	
L10499	topographie	topographie	terrain*	terrain	
L10500	topographique	topographique	relief*	relief	
L10501	topographique	topographique	carte*	carte	
L10502	topologie	topologie	réseaux*	réseau	
L10503	topologie	topologie	emboîtements*	emboîtement	
L10504	topologie	topologie	connexités*	connexité	
L10505	topologie	topologie	cheminements*	cheminement	
L10506	topologie	topologie	connexité*	connexité	
L10507	topométrie	topométrie	géodésie*	géodésie	
L10508	toponymie	toponymie	nomenclature*	nomenclature	
L10509	toponymie	toponymie	oronymes*	oronyme	
L10510	toponymie	toponymie	hydronymes*	hydronyme	
L10511	toponymie	toponymie	frontières*	frontière	
L10512	toponymie	toponymie	marches*	marche	
L10513	toponymie	toponymie	territoires*	territoire	
L10514	toponymie	toponymie	utopistes*	utopie	
L10515	toponymie	toponymie	éminence*	éminence	
L10516	topophilie	topophilie	NA	topophilie	
L10517	torchis	torchis	bouchon*	bouchon	
L10518	torchis	torchis	pisé*	pisé	
L10519	torrent	torrent	torride*	torride	
L10520	torrent	torrent	bassin*	bassin	
L10521	torrent	torrent	chenal*	chenal	
L10522	torrent	torrent	cône* de déjection	cône de déjection	
L10523	torrent	torrent	crues*	crue	
L10524	torrent	torrent	étiage*	étiage	
L10525	torrent	torrent	module*	module	
L10526	torride	torride	enfer*	enfer	
L10527	totalité	totalité	émerger*	émergence	
L10528	totalité	totalité	qualités*	qualité	
L10529	totalité	totalité	holisme*	holisme	
L10530	totalité	totalité	telluriques*	tellurique	
L10531	totalité	totalité	pensée systémique*	système	
L10532	toundra	toundra	NA	toundra	
L10533	tour	tour	gratte-ciel*	gratte-ciel	
L10534	tour	tour	panoptique*	panoptique	
L10535	tour	tour	mirador*	NA	
L10536	tour	tour	tourisme*	tourisme	
L10537	tour	tour	renommée*	renommée	
L10538	tourbière	tourbière	turf*	turf	
L10539	tourbière	tourbière	marécage*	marécage	
L10540	tourbière	tourbière	populace*	populace	
L10541	tourisme	tourisme	tour*	tour	
L10542	tourisme	tourisme	voyagiste*	voyage	
L10543	tournée	tournée	NA	tournée	
L10544	tournière	tournière	NA	tournière	
L10545	township	township	NA	township	
L10546	traboule	traboule	traverse*	traverse	
L10547	trace	trace	marque*	marquage	
L10548	trace	trace	empreintes*	NA	
L10549	trace	trace	tracé*	tracé	
L10550	tracé	tracé	plan*	plan	
L10551	tradition	tradition	conventions*	conventionnel	
L10552	tradition	tradition	rites*	rite	
L10553	tradition	tradition	innovation*	innovation	
L10554	trafic	trafic	circulation*	circulation	
L10555	trafic	trafic	échanges*	échange	
L10556	traite	traite	trafics*	trafic	
L10557	traité	traité	frontières*	frontière	
L10558	trajection	trajection	mésologique*	mésologie	
L10559	trajection	trajection	médiance*	médiance	
L10560	trajet	trajet	NA	trajet	
L10561	trakt	trakt	NA	trakt	
L10562	trame	trame	strate*	strate	
L10563	trame	trame	géologiste*	géologisme	
L10564	trame	trame	niveaux*	niveau	
L10565	trame	trame	réseau*	réseau	
L10566	trame	trame	treillage*	treillage	
L10567	trame	trame	texture*	texture	
L10568	trame	trame	pixels*	pixel	
L10569	trame	trame	signature*	signature	
L10570	trame	trame	numérisées*	numérisation	
L10571	trame	trame	résolution*	résolution	
L10572	tramontane	tramontane	foehn*	foehn	
L10573	tramontane	tramontane	sirocco*	sirocco	
L10574	tramway	tramway	métro*	métro	
L10575	trans-	trans	traboule*	traboule	
L10576	trans-	trans	traversée*	traversée	
L10577	trans-	trans	tramontane*	tramontane	
L10578	trans-	trans	cis*	cis	
L10579	transaction	transaction	marchands*	marchand	
L10580	transaction	transaction	synapses*	synapse	
L10581	transaction	transaction	interfaces*	interface	
L10582	transaction	transaction	espaces de contact*	contact	
L10583	transaction	transaction	marchés*	marché	
L10584	transbordement	transbordement	plate-forme*	plate-forme	
L10585	transbordement	transbordement	rive*	rive	
L10586	transbordement	transbordement	traversier*	traversier	
L10587	transcendance	transcendance	universel*	universalité	
L10588	transcendance	transcendance	transcendance des cas*	cas	
L10589	transcendance	transcendance	humanisme*	humanisme	
L10590	transcendance	transcendance	arrachement*	arrachement	
L10591	transcendance	transcendance	idiographie*	idiographie	
L10592	transect	transect	profil*	profil	
L10593	transect	transect	coupe*	coupe	
L10594	transfert	transfert	transport*	transport	
L10595	transfert	transfert	transbordement*	transbordement	
L10596	transfert	transfert	énergie*	énergie	
L10597	transfert	transfert	déportation*	déportation	
L10598	transfert	transfert	regroupement*	regroupement	
L10599	transfert	transfert	«délocalisations»*	délocalisation	
L10600	transfert	transfert	synapse*	synapse	
L10601	transgression	transgression	isostasie*	isostasie	
L10602	transgression	transgression	eustatisme*	eustatisme	
L10603	transgression	transgression	ria*	ria	
L10604	transgression	transgression	aber*	aber	
L10605	transgression	transgression	estuaire*	estuaire	
L10606	transhumance	transhumance	pays*	pays	
L10607	transhumance	transhumance	drailles*	draille	
L10608	transhumance	transhumance	remue*	remue	
L10609	transit	transit	NA	transit	
L10610	transition	transition	seuils*	seuil	
L10611	transition	transition	prés-bois*	bois	
L10612	transition	transition	marges*	marge	
L10613	transition	transition	marches*	marche	
L10614	transition	transition	transaction*	transaction	
L10615	transition	transition	révolution*	révolution	
L10616	transition	transition	qualité*	qualité	
L10617	transmigration	transmigration	transfert*	transfert	
L10618	transnational	transnational	NA	transnational	
L10619	transport	transport	transfert*	transfert	
L10620	transport	transport	division* spatiale du travail*	division spatiale du travail	
L10621	transport	transport	travail*	travail	
L10622	transport	transport	mode*	mode	
L10623	transport	transport	véhicule*	véhicule	
L10624	transport	transport	messagerie*	messagerie	
L10625	transport	transport	ciel*	ciel	
L10626	transport	transport	grand-place*	grand-place	
L10627	transport	transport	esplanade*	esplanade	
L10628	trapp	trapp	NA	trapp	
L10629	travail	travail	arrachement*	arrachement	
L10630	travail	travail	transcendance*	transcendance	
L10631	travail	travail	machine*	machine	
L10632	travail	travail	esclavage*	esclave	
L10633	travail	travail	retraités*	retraite	
L10634	travail	travail	résidence*	résidence	
L10635	travail	travail	tas*	tas	
L10636	travail	travail	reproduction*	reproduction	
L10637	travail	travail	marchandise*	marchand	
L10638	travail	travail	travailleurs sociaux*	travailleur	
L10639	travail	travail	associations*	association	
L10640	travailleur	travailleur	travail*	travail	
L10641	travailleur	travailleur	bras*	bras	
L10642	travailleur	travailleur	main-d'oeuvre*	main-d'oeuvre	
L10643	travailleur	travailleur	effectif*	effectif	
L10644	travailleur	travailleur	personnel*	personne	
L10645	traverse	traverse	traboule*	traboule	
L10646	traverse	traverse	labyrinthe*	labyrinthe	
L10647	traverse	traverse	méridienne*	méridien	
L10648	traversée	traversée	NA	traversée	
L10649	traversier	traversier	bac*	NA	
L10650	traversier	traversier	transbordeur*	transbordement	
L10651	trèfle	trèfle	NA	trèfle	
L10652	tréfonds	tréfonds	fonds*	fonds	
L10653	tréfonds	tréfonds	trous*	trou	
L10654	tréfonds	tréfonds	chtonien*	chtonien	
L10655	tréfonds	tréfonds	enfers*	enfer	
L10656	treillage	treillage	lieux* centraux	lieux centraux	
L10657	treillage	treillage	maillage*	maillage	
L10658	treillage	treillage	quadrillage*	quadrillage	
L10659	treillage	treillage	drainage*	drainage	
L10660	treillage	treillage	irrigation*	irrigation	
L10661	treillage	treillage	chemins*	chemin	
L10662	treillage	treillage	fractales*	fractal	
L10663	treillage	treillage	arbre*	arbre	
L10664	treillage	treillage	base*	base	
L10665	treillage	treillage	maîtrise*	maîtrise	
L10666	treillage	treillage	éventail*	éventail	
L10667	treillage	treillage	étoile*	étoile	
L10668	treillage	treillage	flocon*	flocon de neige	
L10669	treillage	treillage	damier*	damier	
L10670	treillage	treillage	hexagones*	hexagone	
L10671	treillage	treillage	gravitation*	gravitation	
L10672	treillage	treillage	portes*	porte	
L10673	treillage	treillage	Reynaud*	Reynaud	
L10674	treillage	treillage	radioconcentrique*	radioconcentrique	
L10675	treillage	treillage	rocades*	rocade	
L10676	treillage	treillage	VIP*	VIP	
L10677	treillage	treillage	synapses*	synapse	
L10678	treillage	treillage	plates-formes*	plate-forme	
L10679	treillage	treillage	pivots*	pivot	
L10680	treillage	treillage	carrefour*	carrefour	
L10681	treillage	treillage	pignon*	NA	
L10682	trek	trek	apartheid*	apartheid	
L10683	trend	trend	tendance*	tendance	
L10684	triage	triage	recyclages*	recyclage	
L10685	triangulaire	triangulaire	traite*	traite	
L10686	triangulation	triangulation	géodésie*	géodésie	
L10687	tribalisme	tribalisme	identité*	identité	
L10688	tribalisme	tribalisme	bandes*	bande	
L10689	tribalisme	tribalisme	différence*	différence	
L10690	tribalisme	tribalisme	nation*	nation	
L10691	tribalisme	tribalisme	meute*	meute	
L10692	tribu	tribu	clans*	clan	
L10693	tribu	tribu	endogamie*	endogamie	
L10694	tribu	tribu	ethnie*	ethnie	
L10695	tribu	tribu	nation*	nation	
L10696	tribulation	tribulation	pérégrination*	pérégrination	
L10697	tributaire	tributaire	NA	tributaire	
L10698	tridimensionnel	tridimensionnel	bloc-diagramme*	bloc-diagramme	
L10699	tridimensionnel	tridimensionnel	perspective*	perspective	
L10700	trimard	trimard	NA	trimard	
L10701	trivial	trivial	bifurcations*	bifurcation	
L10702	trivial	trivial	carrefours*	carrefour	
L10703	trivial	trivial	pattes* d'oie	patte d’oie	
L10704	trivial	trivial	banal*	ban	
L10705	trivial	trivial	chorème*	chorème	
L10706	trivial	trivial	treillages*	treillage	
L10707	troc	troc	don*	don	
L10708	troc	troc	marchandage*	marchand	
L10709	troglodyte	troglodyte	habitat*	habitat	
L10710	troglodyte	troglodyte	abri*	abri	
L10711	troglodyte	troglodyte	maison*	maison	
L10712	troglodyte	troglodyte	souterrain*	souterrain	
L10713	trophique	trophique	NA	trophique	
L10714	tropical	tropical	subtropical*	subtropical	
L10715	tropical	tropical	désert*	désert	
L10716	tropical	tropical	sahel*	sahel	
L10717	tropical	tropical	semi-aride*	semi-aride	
L10718	tropical	tropical	encadrement*	encadrement	
L10719	tropical	tropical	sous-développement*	sous-développement	
L10720	tropical	tropical	idéologie*	idéologie	
L10721	tropical	tropical	équatoriales*	équateur	
L10722	tropique	tropique	parallèle*	parallèle	
L10723	tropique	tropique	zone*	zone	
L10724	tropique	tropique	tropical*	tropical	
L10725	tropisme	tropisme	NA	tropisme	
L10726	tropopause	tropopause	stratosphère*	stratosphère	
L10727	tropophile	tropophile	NA	tropophile	
L10728	troposphère	troposphère	tropopause*	tropopause	
L10729	trottoir	trottoir	antimonde*	antimonde	
L10730	trou	trou	bas*	bas	
L10731	trou	trou	abîme*	abîme	
L10732	trou	trou	analité*	analité	
L10733	trou	trou	omphalotopie*	omphalomanie	
L10734	trou	trou	«grand monde»*	monde	
L10735	trouée	trouée	NA	trouée	
L10736	trust	trust	firme* multinationale	firme	
L10737	trust	trust	cartel*	cartel	
L10738	tsunami	tsunami	raz-de-marée*	raz-de-marée	
L10739	tudesque	tudesque	allemand*	allemand	
L10740	tudesque	tudesque	Teuton*	teuton	
L10741	tudesque	tudesque	hordes*	horde	
L10742	tumulus	tumulus	tertre*	tertre	
L10743	tumulus	tumulus	tombolo*	tombolo	
L10744	turbulence	turbulence	NA	turbulence	
L10745	turc	turc	NA	turc	
L10746	turf	turf	tourbe*	tourbière	
L10747	turf	turf	tas*	tas	
L10748	turf	turf	terrier*	terrier	
L10749	type	type	chorotype*	chorotype	
L10750	type	type	analyse multivariée*	multivarié	
L10751	type	type	profil*	profil	
L10752	type	type	faciès*	faciès	
L10753	typhon	typhon	NA	typhon	
L10754	typologie	typologie	types*	type	
L10755	ubac	ubac	versant*	versant	
L10756	ubac	ubac	ombrée*	ombrée	
L10757	ubiquiste	ubiquiste	universel*	universalité	
L10758	UGB	UGB	NA	UGB	
L10759	umland	umland	arrière-pays*	arrière-pays	
L10760	umland	umland	zone* d'attraction	zone	
L10761	umland	umland	tombée*	tombée	
L10762	umwelt	umwelt	environnement*	environnement	
L10763	UNICEF	UNICEF	travail*	travail	
L10764	uniforme	uniforme	polarisé*	polarisation	
L10765	uniforme	uniforme	homogène*	homogène	
L10766	uniforme	uniforme	différence*	différence	
L10767	unité	unité	diversité*	divers	
L10768	unité	unité	espace*	espace	
L10769	unité	unité	lieux*	lieu	
L10770	unité	unité	réseaux*	réseau	
L10771	unité	unité	champs*	champ	
L10772	unité spatiale	unité spatiale	points*	point	
L10773	unité spatiale	unité spatiale	lignes*	ligne	
L10774	unité spatiale	unité spatiale	surfaces*	surface	
L10775	unité spatiale	unité spatiale	polygones*	polygone	
L10776	unité spatiale	unité spatiale	individus*	individu	
L10777	unité spatiale	unité spatiale	attributs*	attribut	
L10778	unité spatiale	unité spatiale	agrégats*	agrégat	
L10779	unité spatiale	unité spatiale	mailles*	maille	
L10780	unité spatiale	unité spatiale	pixel*	pixel	
L10781	unité urbaine	unité urbaine	INSEE*	INSEE	
L10782	univers	univers	patrie*	patrie	
L10783	univers	univers	monde*	monde	
L10784	universalité	universalité	maillage*	maillage	
